,title,author,day,genre,story,platform,webtoon_url,thumbnail_url
641,지혜가 쫀득쫀득,"어택,어택",X(완결),코믹/일상,"요정이 알려주는
쫀득쫀득한 꿀팁 
생활의 지혜!",카카오,https://webtoon.kakao.com/content/지혜가-쫀득쫀득/692,https://kr-a.kakaopagecdn.com/P/C/692/c1/2x/6080785e-a2e9-4766-8ed1-0bd71e1a1a09.png
642,순정큐피트,"오곡,오곡",X(완결),판타지 드라마,"누구나 필요한 것, 
누구나 가슴 속에 
품고 있는 그것!",카카오,https://webtoon.kakao.com/content/순정큐피트/694,https://kr-a.kakaopagecdn.com/P/C/694/c1/2x/dcc8b1a6-9720-4a79-9e40-9a8e58d55b2d.png
643,후크는 악당이다,"엄세윤,엄세윤",X(완결),판타지 드라마,"후크는 악당이다,
대체 왜? 그 사건의
전말을 파헤친다!",카카오,https://webtoon.kakao.com/content/후크는-악당이다/772,https://kr-a.kakaopagecdn.com/P/C/772/c1/2x/15eb0f7a-20ac-4b01-b217-fd863e6a962b.png
644,날 좋아해줘,"김도연,김도연",X(완결),드라마,"좋아할 수 없을 것
같은 그들의 당부,
날 좋아해줘!",카카오,https://webtoon.kakao.com/content/날-좋아해줘/769,https://kr-a.kakaopagecdn.com/P/C/769/c1/2x/8162718c-b1ca-4859-adb8-8ea7d110bc28.png
645,사춘기 메들리,"곽인근,곽인근",X(완결),드라마,"풋풋하기만 했던 
고등학생 시절에 찾아온
인생 최대 위기!",카카오,https://webtoon.kakao.com/content/사춘기-메들리/688,https://kr-a.kakaopagecdn.com/P/C/688/c1/2x/a29cfb56-7a81-4687-8905-50551686b991.png
646,소녀K,"네스티캣,네스티캣",X(완결),액션/무협,"이제껏 본적 없었던 
새로운 미소녀 킬러 
액션이 온다!",카카오,https://webtoon.kakao.com/content/소녀K/754,https://kr-a.kakaopagecdn.com/P/C/754/c1/2x/2f3e6064-77eb-4bff-998b-db8569e96527.png
647,사라세니아,"이상록,이상록",X(완결),판타지 드라마,"세상만물의 가치를 보는
초능력을 가진 주인공에
대한 일상 이야기!",카카오,https://webtoon.kakao.com/content/사라세니아/768,https://kr-a.kakaopagecdn.com/P/C/768/c1/2x/19704caf-bbc1-4b24-a434-3786d7312ef3.png
648,환상의 파트너,"김예린/장유라,김예린/장유라",X(완결),판타지 드라마,"꽃미남 동물 심리학자와
동물의 말을 듣는 여자
두사람의 운명은 과연?",카카오,https://webtoon.kakao.com/content/환상의-파트너/719,https://kr-a.kakaopagecdn.com/P/C/719/c1/2x/9a925951-2cb0-4171-b2df-e5de1429d93b.png
649,쏘쏘리,"남지은,김인호",X(완결),코믹/일상,"부족한 것 투성이인
30대 싱글녀와 그녀의
주변인들 이야기!",카카오,https://webtoon.kakao.com/content/쏘쏘리/720,https://kr-a.kakaopagecdn.com/P/C/720/c1/2x/26740555-3d72-46e1-a6db-e9a39e792409.png
650,라스트,"강형규,강형규",X(완결),드라마,"지하경제 100억을 
둘러싼 한 남자의 
사투가 시작된다!",카카오,https://webtoon.kakao.com/content/라스트/681,https://kr-a.kakaopagecdn.com/P/C/681/c1/2x/6709577d-1075-4639-8461-6566c9a076f8.png
651,스틸레인,"양우석,제피가루",X(완결),판타지 드라마,"지금 한반도가
위험하다! 숨막히는
국제 정치 스릴러",카카오,https://webtoon.kakao.com/content/스틸레인/714,https://kr-a.kakaopagecdn.com/P/C/714/c1/2x/9d155103-8f02-4133-a610-78c0647718c9.png
652,보고 있으면 기분 좋아져라,"페리테일,페리테일",X(완결),코믹/일상,"말랑말랑 촉촉하게, 
당신과 같이 나누고
싶은 페리의 감성시트콤",카카오,https://webtoon.kakao.com/content/보고-있으면-기분-좋아져라/749,https://kr-a.kakaopagecdn.com/P/C/749/c1/2x/4448762a-9cf2-413f-8f90-aedc4715aacd.png
653,조명가게,"강풀,강풀",X(완결),공포/스릴러,"삶과 죽음의 경계에 
있는 그들, 끈절하고 
밀도 높은 공포!",카카오,https://webtoon.kakao.com/content/조명가게/762,https://kr-a.kakaopagecdn.com/P/C/762/c1/2x/6054339d-c506-4882-af08-940cee7e6b35.png
654,창작의 고통,"낼름이,낼름이",X(완결),코믹/일상,"대학교 만화학과에
들어가면 무엇을
배우는지 알아볼까요?",카카오,https://webtoon.kakao.com/content/창작의-고통/778,https://kr-a.kakaopagecdn.com/P/C/778/c1/2x/a7f682d8-6981-4695-b10b-84af6465596b.png
655,아침에 시 한 수,"조경규,조경규",X(완결),코믹/일상,"팬더댄스와 함께 
오늘도 내일도 아침에
시 한 수 꿀~꺽!",카카오,https://webtoon.kakao.com/content/아침에-시-한-수/784,https://kr-a.kakaopagecdn.com/P/C/784/c1/2x/f6138a73-ba7b-48e4-919b-c3c98289d998.png
656,커피와 하루 the start,"한상훈,한상훈",X(완결),드라마,"커피와 함께 
살아가는 
네 사람의 이야기",카카오,https://webtoon.kakao.com/content/커피와-하루-the-start/751,https://kr-a.kakaopagecdn.com/P/C/751/c1/2x/418f2334-863c-4e88-8698-b1de14194bd9.png
657,메트로놈,"이원진,이원진",X(완결),학원/판타지,"불행을 불러일으키는 
소녀와 그 소녀를 
사랑하는 소년",카카오,https://webtoon.kakao.com/content/메트로놈/508,https://kr-a.kakaopagecdn.com/P/C/508/c1/2x/9d11074f-d222-4797-9b0d-bb615c51c05c.png
658,잡초이야기,"정이리이리,정이리이리",X(완결),코믹/일상,"잡초의 탄생 이후,
잡초계에서 벌어지는
4차원의 일상!",카카오,https://webtoon.kakao.com/content/잡초이야기/684,https://kr-a.kakaopagecdn.com/P/C/684/c1/2x/78223d75-d41f-432c-8a02-c8511f2e88e2.png
659,기춘씨에게도 봄은 오는가,"네온비,네온비",X(완결),코믹/일상,"나에게도 한번만.. 
기회를! 기춘씨의 
처절한 솔로탈출기",카카오,https://webtoon.kakao.com/content/기춘씨에게도-봄은-오는가/712,https://kr-a.kakaopagecdn.com/P/C/712/c1/2x/8235d3de-9c27-4a60-b294-e692c36bd31a.png
660,그녀의 수염,"유동혁,유동혁",X(완결),판타지 드라마,"눈에 거슬리는 
그녀의 수염, 그리고 
사랑 혹은 이별..",카카오,https://webtoon.kakao.com/content/그녀의-수염/761,https://kr-a.kakaopagecdn.com/P/C/761/c1/2x/5caecf8a-4ce4-4e14-b848-eed91df8af16.png
661,학원기이야담,"계란계란,계란계란",X(완결),코믹/일상,"어두운 밤이 되면 
평소 보지 못했던 
것들이 보이게 된다",카카오,https://webtoon.kakao.com/content/학원기이야담/535,https://kr-a.kakaopagecdn.com/P/C/535/c1/2x/0aaf74f4-26e2-459f-9c3f-daba9a372321.png
662,에어리어제로,"라라시스터,라라시스터",X(완결),판타지 드라마,"행복할 수 없는 지구를
떠나려 하지만
그 이유를 잃은 사람들",카카오,https://webtoon.kakao.com/content/에어리어제로/711,https://kr-a.kakaopagecdn.com/P/C/711/c1/2x/a0fa0ae7-bd57-439d-9da3-a7bc58558700.png
663,인터뷰,"루드비코,루드비코",X(완결),공포/스릴러,"슬럼프에 빠진 
작가가 들려주는
옴니버스 이야기",카카오,https://webtoon.kakao.com/content/인터뷰/753,https://kr-a.kakaopagecdn.com/P/C/753/c1/2x/a132d687-83f5-4300-9772-b2806d4e8c6b.png
664,레이어즈,"글피,글피",X(완결),학원/판타지,"시공을 초월한 그 곳,
레이어를 둘러싼 
학원감성액션!",카카오,https://webtoon.kakao.com/content/레이어즈/687,https://kr-a.kakaopagecdn.com/P/C/687/c1/2x/adb20b26-e1de-4b88-9ede-a0b6a5eacad6.png
665,광해이야기2,"DAUM WEBTOON,DAUM WEBTOON",X(완결),공포/스릴러,"실제로 존재한다고
믿으세요? 3부작 단편
광해이야기 그 두번째",카카오,https://webtoon.kakao.com/content/광해이야기2/777,https://kr-a.kakaopagecdn.com/P/C/777/c1/2x/83b11161-9b7b-4146-8a5f-ca82455c41af.png
666,보지 못하고 듣지 못하고 사랑해,"네스티캣,네스티캣",X(완결),로맨스,"나는 당신을 못보고
당신은 나를 못듣지만
그래도 사랑해",카카오,https://webtoon.kakao.com/content/보지-못하고-듣지-못하고-사랑해/606,https://kr-a.kakaopagecdn.com/P/C/606/c1/2x/906bb4b7-87ba-4517-9d50-000dadc6aa92.png
667,트레져헌터2,"허견,허견",X(완결),학원/판타지,"'트레져헌터' 두번째!
그들의 보물찾기는 
끝나지 않았다",카카오,https://webtoon.kakao.com/content/트레져헌터2/204,https://kr-a.kakaopagecdn.com/P/C/204/c1/2x/09b86f03-5c0e-4bbe-935e-5caec86fda6a.png
668,거울아씨전,"환상거북,환상거북",X(완결),판타지 드라마,"내가 원하던 여자친구의
모습을 한 거울아씨와의
미스터리한 동거",카카오,https://webtoon.kakao.com/content/거울아씨전/738,https://kr-a.kakaopagecdn.com/P/C/738/c1/2x/477d6391-fd9d-4aa5-8c12-3731a3ff49e8.png
669,야옹이와 흰둥이,"윤필,윤필",X(완결),드라마,"흰둥이 시리즈의 시작점
그 감동의 이야기를 
다시 만나다!",카카오,https://webtoon.kakao.com/content/야옹이와-흰둥이/677,https://kr-a.kakaopagecdn.com/P/C/677/c1/2x/32d6bf93-fbd3-4a07-bc8a-8a506c21ba06.png
670,이너 다이어리,"최호진,최호진",X(완결),드라마,"편한 몸을 위해 벗어 
던진 속옷, 당당하고
솔직한 여자들의 이야기",카카오,https://webtoon.kakao.com/content/이너-다이어리/715,https://kr-a.kakaopagecdn.com/P/C/715/c1/2x/7ebbde52-5c46-49df-8fef-dce61b9e469a.png
671,고마워 다행이야,"장대현,장대현",X(완결),로맨스,"그녀는 어떤 결정을 
내릴까? 네 사람의
사랑 그 잔악한 이야기",카카오,https://webtoon.kakao.com/content/고마워-다행이야/713,https://kr-a.kakaopagecdn.com/P/C/713/c1/2x/f0479a51-fe12-4f6c-9dfc-fca7cf793321.png
672,수심 3000m에 닿으면,"김만호,김만호",X(완결),판타지 드라마,"신비로 가득찬 바다,
인어에게 복수하기 위한
한 남자의 사투!",카카오,https://webtoon.kakao.com/content/수심-3000m에-닿으면/689,https://kr-a.kakaopagecdn.com/P/C/689/c1/2x/67de6df4-d68e-4fc8-9f7b-7ba9644bb94b.png
673,마왕의 성,"서강용,서강용",X(완결),학원/판타지,"아무도 가보지 못한
안개의 숲 속
마왕의 성, 그곳엔..",카카오,https://webtoon.kakao.com/content/마왕의-성/707,https://kr-a.kakaopagecdn.com/P/C/707/c1/2x/20d79e56-0fb3-4803-bea0-f068f8f440c8.png
674,기네스 세계기록 세우기,"팀 샐러드레씽,팀 샐러드레씽",X(완결),학원/판타지,"기네스 세계기록에 
도전하는 소년과
소녀들의 당찬 이야기!",카카오,https://webtoon.kakao.com/content/기네스-세계기록-세우기/655,https://kr-a.kakaopagecdn.com/P/C/655/c1/2x/ccbb014d-a82c-4efd-afd9-4621e1f7de6d.png
675,라이오트,"박강호,박강호",X(완결),공포/스릴러,"천천히 다가오는 종말,
세상의 재앙인 그것을
막을 수 있는 것은..",카카오,https://webtoon.kakao.com/content/라이오트/693,https://kr-a.kakaopagecdn.com/P/C/693/c1/2x/95f5be76-a605-4765-9a07-cfdaeae359ea.png
676,비산,"박혜림,박혜림",X(완결),판타지 드라마,"설화를 모티브로 한
거대한 거북과
한 소년의 짧은 여행!",카카오,https://webtoon.kakao.com/content/비산/680,https://kr-a.kakaopagecdn.com/P/C/680/c1/2x/7e6733cd-9e87-453d-9de1-0705f102c782.png
677,아쉬탕가,"홍경원,홍경원",X(완결),드라마,"궁극의 기술 아쉬탕가를
완벽 마스터 하는 자는
누가 될 것인가?",카카오,https://webtoon.kakao.com/content/아쉬탕가/611,https://kr-a.kakaopagecdn.com/P/C/611/c1/2x/239c5d30-fb70-48e5-9faf-38c659e22521.png
678,커피와 하루 ternate,"한상훈,한상훈",X(완결),드라마,"커피와 함께하는 
우리들의 따뜻한 
인생 이야기",카카오,https://webtoon.kakao.com/content/커피와-하루-ternate/670,https://kr-a.kakaopagecdn.com/P/C/670/c1/2x/575e2d04-9ad0-4450-b6f8-740eb7ce52cd.png
679,암브로시아,"와자,와자",X(완결),코믹/일상,"음식 섭취로 
초능력을 발휘하는 
주인공의 활약기!",카카오,https://webtoon.kakao.com/content/암브로시아/589,https://kr-a.kakaopagecdn.com/P/C/589/c1/2x/772e2549-f37e-4c46-816d-63da03068f48.png
680,가론피,"P,P",X(완결),공포/스릴러,"피P에 관한 
피할 수 없는 
옴니버스 공포만화!",카카오,https://webtoon.kakao.com/content/가론피/667,https://kr-a.kakaopagecdn.com/P/C/667/c1/2x/a1af17bc-6984-409a-af7e-42520d610c41.png
681,모르모트,"데몬제이,데몬제이",X(완결),코믹/일상,"개성 넘치는 쥐들이
들려주는 유리벽 안
작은 세상 이야기",카카오,https://webtoon.kakao.com/content/모르모트/571,https://kr-a.kakaopagecdn.com/P/C/571/c1/2x/189ed2ec-1e4e-4dde-8bad-94db80a6a7b0.png
682,노숙자 블루스,"조금산,조금산",X(완결),드라마,"처음부터 선택된 
인생이 어디있어? 
난 그걸 바꿀꺼야!",카카오,https://webtoon.kakao.com/content/노숙자-블루스/556,https://kr-a.kakaopagecdn.com/P/C/556/c1/2x/7a8c5cbc-d799-4678-ad85-2c13b92ff575.png
683,좀비의 시간2,"이경석,이경석",X(완결),공포/스릴러,"좀비애와 가족애를 
결합한 새로운
한국형 좀비만화!",카카오,https://webtoon.kakao.com/content/좀비의-시간2/575,https://kr-a.kakaopagecdn.com/P/C/575/c1/2x/fb843cc7-bc01-4cbf-a285-cd71d293ce02.png
684,차이니즈 봉봉클럽 북경편,"조경규,조경규",X(완결),코믹/일상,"중화요리에 목숨 건 
청춘들의 중국 본토 
식도락 여행~",카카오,https://webtoon.kakao.com/content/차이니즈-봉봉클럽-북경편/620,https://kr-a.kakaopagecdn.com/P/C/620/c1/2x/b739dea6-d034-43d6-8f0d-80fc81348b68.png
685,앞으로 나란히,"글피,글피",X(완결),드라마,"당신이 알게 된 
진짜 사랑이 지금의 
사랑이 아니라면..",카카오,https://webtoon.kakao.com/content/앞으로-나란히/637,https://kr-a.kakaopagecdn.com/P/C/637/c1/2x/591d5f85-8c79-46f2-a7f9-79ad3409902b.png
686,겨울하나,"마루,마루",X(완결),판타지 드라마,"유령소년 유가온이 
죽은 뒤에 맞는 
첫 인연에 대한 이야기",카카오,https://webtoon.kakao.com/content/겨울하나/635,https://kr-a.kakaopagecdn.com/P/C/635/c1/2x/bbabecd8-9166-4193-8195-46915b5ca5fc.png
687,마당에 데굴데굴 열매,"라라시스터,라라시스터",X(완결),드라마,"간절히 바라는 이에게
이 소중한 씨앗을
선물로 드립니다",카카오,https://webtoon.kakao.com/content/마당에-데굴데굴-열매/646,https://kr-a.kakaopagecdn.com/P/C/646/c1/2x/b4a3d87c-3360-44e7-9330-48ba8ea9db21.png
688,커피와하루,"한상훈,한상훈",X(완결),코믹/일상,"커피와 함께하는
따뜻하고 포근한
일상 이야기",카카오,https://webtoon.kakao.com/content/커피와하루/587,https://kr-a.kakaopagecdn.com/P/C/587/c1/2x/e4b67fff-0174-4a07-af21-32da19b9d9c7.png
689,무채색 가족,"강형규,강형규",X(완결),드라마,"무심한듯 시크하고
가난한 가족들의 
코믹한 경제회복기!",카카오,https://webtoon.kakao.com/content/무채색-가족/570,https://kr-a.kakaopagecdn.com/P/C/570/c1/2x/670e40bd-dea2-47c1-a6c7-41c2beeba5e8.png
690,당신의 모든 순간,"강풀,강풀",X(완결),판타지 드라마,"대한민국 서울
새해와 함께
이상하게 변한 사람들",카카오,https://webtoon.kakao.com/content/당신의-모든-순간/563,https://kr-a.kakaopagecdn.com/P/C/563/c1/2x/3a79de87-eebb-4ee3-82aa-f2ffcd3ef72c.png
691,당신과 당신의 도서관,"곽인근,곽인근",X(완결),로맨스,"공무원 준비생과 
엄친아의 심심하지만 
특별한 도서관 라이프",카카오,https://webtoon.kakao.com/content/당신과-당신의-도서관/522,https://kr-a.kakaopagecdn.com/P/C/522/c1/2x/55c39fec-43a5-4f4b-88a1-ebca33e540f0.png
692,디스라이크,"배추도사무도사,배추도사무도사",X(완결),로맨스,"민트사탕 맛의 
오기와 자존심, 
좋아해? 안좋아해?",카카오,https://webtoon.kakao.com/content/디스라이크/592,https://kr-a.kakaopagecdn.com/P/C/592/c1/2x/012743ca-ca95-48cf-8c7d-e146607da80c.png
693,수퍼우먼2,"임강혁,임강혁",X(완결),학원/판타지,"강철같은 그녀의 
숨겨진 비밀은?
수퍼우먼 시즌2",카카오,https://webtoon.kakao.com/content/s_woman2/224,https://kr-a.kakaopagecdn.com/P/C/224/c1/2x/4ae30cdf-e94f-4b43-a2c4-a9f84fef3fa5.png
694,환상주사위,"환상거북,환상거북",X(완결),판타지 드라마,"TRPG 환상 속의
모험을 즐기는
고등학교 동아리",카카오,https://webtoon.kakao.com/content/환상주사위/206,https://kr-a.kakaopagecdn.com/P/C/206/c1/2x/c990252d-5f15-45fe-8ec0-3a17ee5f535c.png
695,GONE,"라라시스터,라라시스터",X(완결),로맨스,"공중으로 사라진 사람들
하지만 그녀는 
아직 내 곁에 있다",카카오,https://webtoon.kakao.com/content/GONE/555,https://kr-a.kakaopagecdn.com/P/C/555/c1/2x/0f4fd4a1-986c-4da1-866e-27b2f4ea9271.png
696,에스탄시아1,"팀 풍경,팀 풍경",X(완결),학원/판타지,"방대한 세계관의 시작!
만화창작집단 
'팀 풍경'의 데뷔작",카카오,https://webtoon.kakao.com/content/에스탄시아1/17,https://kr-a.kakaopagecdn.com/P/C/17/c1/2x/2d266012-ec33-460b-bc02-e65d17cf2110.png
697,트레져헌터1,"허견,허견",X(완결),학원/판타지,"인디아나 존스를 꿈꿨던
청년들과 의문의 소녀들
보물찾기 대소동",카카오,https://webtoon.kakao.com/content/트레져헌터1/129,https://kr-a.kakaopagecdn.com/P/C/129/c1/2x/8776aa68-e2d7-4d46-8297-62023971a185.png
698,에스탄시아2,"팀 풍경,팀 풍경",X(완결),학원/판타지,"팀 풍경의 SF대작 
열차탈주극 에스탄시아 
두번째 이야기!",카카오,https://webtoon.kakao.com/content/에스탄시아2/60,https://kr-a.kakaopagecdn.com/P/C/60/c1/2x/18ba0b18-e17d-4a4a-a604-30a31929247c.png
699,위대한 캣츠비,"강도하,강도하",X(완결),드라마,"백수 캣츠비, 애인 선
사랑의그림자 페르수. 
이들의 사랑이야기",카카오,https://webtoon.kakao.com/content/위대한-캣츠비/11,https://kr-a.kakaopagecdn.com/P/C/11/c1/2x/150dc5e8-30cc-4531-9529-ece08ac4305b.png
700,아일랜드,"팀 풍경,팀 풍경",X(완결),학원/판타지,"나를 숨긴 채 살아온 
킬러에게 부여된
비밀 미션",카카오,https://webtoon.kakao.com/content/아일랜드/161,https://kr-a.kakaopagecdn.com/P/C/161/c1/2x/45e1965f-8cc1-4145-8f96-9a3918cc495c.png
701,장마,"네스티캣,네스티캣",X(완결),공포/스릴러,"어느 시골마을을
휩쓴 연쇄살인
그곳에는 비가 내린다!",카카오,https://webtoon.kakao.com/content/장마/138,https://kr-a.kakaopagecdn.com/P/C/138/c1/2x/437d66f1-470e-4329-86b9-d969900d7202.png
702,이스크라,"이충호,이충호",X(완결),학원/판타지,"썩은 세상의 희망
젊은 영웅들의
열혈 혁명기",카카오,https://webtoon.kakao.com/content/이스크라/99,https://kr-a.kakaopagecdn.com/P/C/99/c1/2x/836c1dd8-e5d7-480b-9ea1-a7bdf3e44b9a.png
703,매지컬,"글피,글피",X(완결),코믹/일상,"요즘 대세는 마법소년!
과연 소년는 지구를
지킬 수 있을까?",카카오,https://webtoon.kakao.com/content/매지컬/202,https://kr-a.kakaopagecdn.com/P/C/202/c1/2x/264f1cda-9d13-4681-8af7-5c92ff85f1ce.png
704,풋프린트,"김만호,김만호",X(완결),드라마,"돌아가신 아버지가 
남긴 길을 찾기 위해
걷는 스무 살 청년",카카오,https://webtoon.kakao.com/content/풋프린트/531,https://kr-a.kakaopagecdn.com/P/C/531/c1/2x/cc024a4d-b38b-451f-a1b1-b484d4022a0a.png
705,팬더댄스와 차봉클럽,"조경규,조경규",X(완결),코믹/일상,"팬더댄스가 소개하는
환상스러운 
중국음식의 세계",카카오,https://webtoon.kakao.com/content/팬더댄스와-차봉클럽/552,https://kr-a.kakaopagecdn.com/P/C/552/c1/2x/c54924d6-02a3-417d-899b-3727f6d4f8c1.png
706,실버볼2,"주니쿵,주니쿵",X(완결),드라마,"실버볼 두번째 이야기
스포츠 앞에서 
나이는 숫자일 뿐",카카오,https://webtoon.kakao.com/content/실버볼2/209,https://kr-a.kakaopagecdn.com/P/C/209/c1/2x/373931be-7021-4a3e-a5f6-78ba82c1dfa3.png
707,광해이야기,"DAUM WEBTOON,DAUM WEBTOON",X(완결),공포/스릴러,"그 웹툰 작가와의 
첫 통화부터가
공포의 시작이었다",카카오,https://webtoon.kakao.com/content/광해이야기/532,https://kr-a.kakaopagecdn.com/P/C/532/c1/2x/32cbfc95-e563-4897-b283-93d2628b84ed.png
708,크레이지,"팀 풍경,팀 풍경",X(완결),드라마,"복지원에서 만난 
사람들의 가슴 아픈
감동 스토리들",카카오,https://webtoon.kakao.com/content/크레이지/173,https://kr-a.kakaopagecdn.com/P/C/173/c1/2x/f4a55c5e-c41c-4520-b9ae-f108abfd20c4.png
709,우리동네에 왜 왔니,"조금산,조금산",X(완결),드라마,"갑자기 나타난 
조폭 패거리로부터
우리 동네를 지켜라!",카카오,https://webtoon.kakao.com/content/우리동네에-왜-왔니/183,https://kr-a.kakaopagecdn.com/P/C/183/c1/2x/2824b7c6-0a61-43c6-8dee-79b1b313f1d4.png
710,셔틀맨,"네온비,캐러멜",X(완결),코믹/일상,"찌질이 빵셔틀맨
앞에 나타난
괴상한 구원자!",카카오,https://webtoon.kakao.com/content/셔틀맨/136,https://kr-a.kakaopagecdn.com/P/C/136/c1/2x/9ad415a9-53b8-4786-bba1-db912300f990.png
711,헌티드스쿨 원더러즈 에이스,"계란계란,계란계란",X(완결),학원/판타지,"평화롭던 우리 학교에
사건이 발생했다!
과연 실마리는 어디에?",카카오,https://webtoon.kakao.com/content/헌티드스쿨-원더러즈-에이스/174,https://kr-a.kakaopagecdn.com/P/C/174/c1/2x/0cca2c3c-7d47-40fa-8e82-52707cd7958c.png
